,tweet,Prediction,Score,Probability,Input Length,URL,Search KW
232,"The Summer I Dared [sound Recording]—Delinsky, Barbara.
2004
None | cdw 02147
items: 2 | circs: 323 | last circ: 1/2020
survival at sea fiction,lobster fisheries fiction,accident victims fiction,lobster fishers fiction,boating accidents fiction,maine fi... https://t.co/blorSyHo5w",0,-1.0532980829425895,0.25859228146001595,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2261455,"""sound recording"" -is:retweet"
233,"Rotters [sound Recording]—Kraus, Daniel, 1975-
2011
Teen Book on CD | cd-spoken fiction
items: 3 | circs: 40 | last circ: 9/2021
fathers and sons fiction,moving household fiction,bullying fiction,high schools fiction,schools fiction,recluses fiction,gra... https://t.co/aFvSzqjeVU",0,-1.05376703332825,0.258502383386044,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2654125,"""sound recording"" -is:retweet"
234,"Beyond The Shadows [sound Recording]—Hatcher, Robin Lee.
2004
Book on CD | cdw 02637
items: 2 | circs: 72 | last circ: 9/2021
widows fiction,veterans fiction,male friendship fiction
https://t.co/NcMHGEMtDp",0,-1.0622414721602444,0.2568813395224176,205,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2590772,"""sound recording"" -is:retweet"
235,"Camilla's Roses [sound Recording]—McFadden, Bernice L.
2004
Book on CD | cdw 02422
items: 5 | circs: 184 | last circ: 1/2020
breast cancer patients fiction,cancer breast patients fiction,patients breast cancer fiction,parent and adult child fiction,moth... https://t.co/hDtftOi4zw",0,-1.0642469698766939,0.25649869010935955,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2510305,"""sound recording"" -is:retweet"
236,GClip ~ Wave-shaping Signal Clipper Plugin https://t.co/TRDHB70sdg,0,-1.089803535859304,0.25165527567692625,66,http://audio-file.org/2022/03/22/gclip-wave-shaping-signal-clipper-plugin/,"""audio file"" -is:retweet"
237,RPM ~ Turntable Accuracy Checker https://t.co/ljXCBCJ6ZM,0,-1.089803535859304,0.25165527567692625,56,http://audio-file.org/2022/02/25/rpm-turntable-accuracy-checker/,"""audio file"" -is:retweet"
238,BitterSweet ~ Transient Designer https://t.co/4lVpLk1s2c,0,-1.089803535859304,0.25165527567692625,56,http://audio-file.org/2022/03/23/bittersweet-transient-designer/,"""audio file"" -is:retweet"
239,OooPlayer ~ Lightweight Windows https://t.co/cC1R9hFxRv,0,-1.089803535859304,0.25165527567692625,55,http://audio-file.org/2022/01/21/oooplayer-lightweight-windows/,"""audio file"" -is:retweet"
240,LosslessCut ~ Lossless Editing https://t.co/gJGkfmm421,0,-1.089803535859304,0.25165527567692625,54,http://audio-file.org/2022/01/23/losslesscut-lossless-editing/,"""audio file"" -is:retweet"
241,Discops ~ Instant Discog Buyer Alerts https://t.co/6GrtSsmK4K,0,-1.089803535859304,0.25165527567692625,61,http://audio-file.org/2022/01/31/discops-instant-discog-buyer-alerts/,"""audio file"" -is:retweet"
242,sTiltV2 ~ Freeware Linear Phase Equalizer https://t.co/zU6QuYCvsC,0,-1.089803535859304,0.25165527567692625,65,http://audio-file.org/2022/01/27/stiltv2-freeware-linear-phase-equalizer/,"""audio file"" -is:retweet"
243,Rare entry-level music library job! Come and work for me in beautiful Greenwich as a library assistant. You *must* have very good classical music knowledge (preferably a music degree) and customer service experience. https://t.co/nK1i3dXDm9,0,-1.0938261085068395,0.25089848213942006,240,https://jobs.trinitylaban.ac.uk/Vacancy.aspx?id=266&forced=2,"""music library"" -is:retweet"
244,"Designer and lover of the latest homedecorideas  https://t.co/0oOnklWQ6q - Trends, Accessories https://t.co/GTgreU2k70 &amp; High End Designs! https://t.co/GufAbSeCFg",0,-1.1038852491849358,0.2490126237897969,166,"http://tinyurl.com/55tumjm7, http://tinyurl.com/3b6fx7fu, http://tinyurl.com/4swn6s8j","""sheet music"" -is:retweet"
245,Stargate ~ Open Source Digital Audio Workstation https://t.co/Yms8LyoQYi,0,-1.1086523595233686,0.24812221576017776,72,http://audio-file.org/2022/01/20/stargate-open-source-digital-audio-workstation/,"""audio file"" -is:retweet"
246,"Sea Of Thunder [sound Recording] : [four Commanders And The Last Great Naval Campaign, 1941-1945]—Thomas, Evan, 1951-
2006
Book on CD | cd-spoken 940.5426 e455 2006a
items: 3 | circs: 179 | last circ: 7/2020
world war 1939 1945 united states navy histor... https://t.co/qLMHAcdZIz",0,-1.117500871112257,0.24647514049048275,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2657214,"""sound recording"" -is:retweet"
247,"23218137BPM by Head-Turners Music Library  https://t.co/SsVWkFqmde NowPlaying NP 
a little folding of the hands and youll be brought to nought  ya grades up 1400 majjestical horseback vs psung of psungs 

https://t.co/uh8CwvTTsg https://t.co/brttOqyJU6",0,-1.1304964594214153,0.2440694927149545,252,"https://bsta.rs/xn9475, https://www.beatstars.com/beat/23218137bpm-1173318","""music library"" -is:retweet"
248,"Had enough of the serious stuff?

Need an escape?

Check out our Lazy Days album for soft strumming, soothing vocals, and sultry instrumentals!

LISTEN: https://t.co/jbYi0Nl3ek

easyclearmusic musicsync productionmusic musiclibrary chilloutmusic https://t.co/39EQMg5vUK",0,-1.1520074333965553,0.24012260818115616,269,https://bit.ly/3iFkOM1,"""music library"" -is:retweet"
249,"We're looking for a Band to record as part of a London University Sound Recording Course. 
The band must consist of Drums, Bass, Guitars, Keyboards &amp; Vox. This is a well PAID gig &amp; includes professional recording.
APPLY: https://t.co/TkX1OCQY6F
MusicJobs UKMusicJobs https://t.co/s3ajDAoGMr",0,-1.169901619756588,0.23687276742495786,298,http://www.music-jobs.com/uk/jobsboard_detail.php?job_uid=25414276,"""sound recording"" -is:retweet"
250,"It’s Grammy week! We will be celebrating nominated artists by sharing their songs in our SongStore 
Check out our arrangement of ’s Say So! She is nominated for Record of the year! 

https://t.co/p2cf4MlZe8",0,-1.170425320133189,0.23677811426428644,206,https://www.playgroundsessions.com/store/view-song/say-so-piano-sheet-music-rookie,"""sheet music"" -is:retweet"
251,"Bob Dylan sells publishing catalog to Universal for USD 300+M and his recordings catalog to Sony for USD 200+M. These are negotiated market rates. But on streaming services, publishing gets 12% and sound recording rate is a trade secret! (but cannot be le…https://t.co/GhsAPGp6GT",0,-1.1935247428169529,0.2326291311124235,279,https://lnkd.in/dM-d-wf9,"""sound recording"" -is:retweet"
252,"Two For The Dough [sound Recording]—Evanovich, Janet.
1996
None | cdw 00618
items: 2 | circs: 424 | last circ: 11/2021
plum stephanie fictitious character fiction,private investigators fiction,women detectives fiction,bail fiction,detective and mystery ... https://t.co/mbyy1rAuVZ",0,-1.2087235853958387,0.2299269757273688,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C1901056,"""sound recording"" -is:retweet"
253,"Did you know we lend out Go Pros, DSLR cameras, sound recording kits, lighting for photography and more? Check out the details by clicking the link below 
https://t.co/1UItz21H0s https://t.co/fjlW3RuSCj",0,-1.2131748241293565,0.2291397845267111,202,http://ow.ly/yaLO50HyxFI,"""sound recording"" -is:retweet"
254,  And in January I did a piece on sound formats. Both went as far back as I could go: https://t.co/9EsAdqS2fH,0,-1.222840226307899,0.22743700976469142,109,https://tedium.co/2022/01/21/10-forgotten-audio-file-formats/,"""audio file"" -is:retweet"
255, If you're just syncing things you own... got OneDrive? https://t.co/8JBf6cySKZ (Dunno if there's a Mac option.),0,-1.2316931837626757,0.2258852163721227,112,https://www.groovypost.com/howto/play-music-collection-onedrive-xbox-music/,"""music collection"" -is:retweet"
256,"We're heading to the  in Canada! 

We will be joining  at their booth with our Motion Simulator &amp; making audio recordings with a variety trucks for American Truck Simulator 

Read more at our blog:  https://t.co/DD9rZ7sISh https://t.co/5X869nHCt9",0,-1.2504300991167814,0.22262569548905092,250,https://blog.scssoft.com/2022/03/sound-recording-trip.html,"""sound recording"" -is:retweet"
257,"Job, United Kingdom: Music Library &amp; Resources Assistant, Glyndebourne Opera House artsadmin https://t.co/iG44BBpwJ8",0,-1.2641802466137182,0.2202551254594309,120,https://www.musicalchairs.info/jobs/37439,"""music library"" -is:retweet"
258,"Christ The Lord [sound Recording] : [the Road To Cana]—Rice, Anne, 1941-2021.
2008
Book on CD | cd-spoken fiction
items: 3 | circs: 129 | last circ: 2/2020
jesus christ fiction,bible new testament history of biblical events fiction,history of biblical e... https://t.co/DxP07lXHCL",0,-1.268237163203549,0.2195591700194534,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2602737,"""sound recording"" -is:retweet"
259,"On Agate Hill [sound Recording]—Smith, Lee, 1944-
2006
Book on CD | cdw 03996
items: 3 | circs: 137 | last circ: 2/2020
reconstruction u s history 1865 1877 fiction,orphans fiction,teenage girls fiction,plantations fiction,north carolina fiction
https://t.co/OinA3fIrOl",0,-1.2699405314814585,0.21926743228753917,269,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2641068,"""sound recording"" -is:retweet"
260,"Watch a restored version of Helen Reddy!
https://t.co/ClvhqWYwnI",0,-1.2964995330703326,0.2147547292475374,64,https://www.broadwayworld.com/article/VIDEO-Helen-Reddys-I-AM-WOMAN-Video-Restored-by-National-Film-Sound-Archive-20220318,"""sound archive"" -is:retweet"
261,"The Forgotten Man [sound Recording]—Crais, Robert.
2005
Book on CD | cdw 02567b
items: 3 | circs: 213 | last circ: 5/2021
cole elvis fictitious character fiction,pike joe fictitious character fiction,california private investigators los angeles fiction,... https://t.co/lGCSV9s2df",0,-1.3102645447156858,0.21244257958602478,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2565849,"""sound recording"" -is:retweet"
262,"Wench [sound Recording]—Perkins-Valdez, Dolen.
2010
Book on CD | cd-spoken fiction
items: 3 | circs: 232 | last circ: 8/2021
ohio women slaves social conditions fiction,social conditions women slaves ohio fiction,women slaves ohio social conditions fict... https://t.co/JRzAWI6fTg",0,-1.3141129551747075,0.2117994117712889,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2752777,"""sound recording"" -is:retweet"
263,Andy Vermaut shares:Sam Smith and Normani sued for “obvious” copyright infringement on collaboration: A new lawsuit against the pair alleges that it was “impossible that the infringing composition and sound recording were independently… https://t.co/oYVv2BemVW Thank you. https://t.co/UeIG5U3NEM,0,-1.318906850747409,0.21100022251964626,295,https://www.nme.com/news/music/sam-smith-and-normani-sued-for-obvious-copyright-infringement-on-collaboration-3177082?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=sam-smith-and-normani-sued-for-obvious-copyright-infringement-on-collaboration,"""sound recording"" -is:retweet"
264,"It was given the go ahead after the Council received letters of support from industry titans including Sony 
https://t.co/VmlAOxDroY",0,-1.3464267703867399,0.20645516510414483,132,https://www.thestar.co.uk/news/politics/unique-world-first-video-game-sound-recording-studio-coming-to-barnsley-3570655,"""sound recording"" -is:retweet"
265,"Furiously Happy [sound Recording] : A Funny Book About Horrible Things—Lawson, Jenny, 1973-
2015
Book on CD | cd-spoken 070.92 l425 zl2 2015
items: 6 | circs: 281 | last circ: 1/2022
lawson jenny 1979,journalists united states biography,humorists americ... https://t.co/Z8tHLiNLFV",0,-1.3489519839706885,0.20604176241183456,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C3116101,"""sound recording"" -is:retweet"
266,"Rolling Stone India gives Kuzhali Manickavel a music column, and... she kicks it off with a review of a release from Fecal Nazi Shapeshifter Records:

https://t.co/vCT4sIdsxl",0,-1.3497189638185194,0.20591632157520173,174,https://rollingstoneindia.com/discovering-music-archive-org-with-kuzhali-manickavel/,"""music archive"" -is:retweet"
267,"Day job stuffs. srv stevierayvaughan wittliffcollections thewittliff texasmusic
https://t.co/34gYDXsubr",0,-1.3623262334806086,0.20386248850193284,103,https://news.txstate.edu/inside-txst/2022/wittliff-collections-acquires-stevie-ray-vaughan-music-archive.html,"""music archive"" -is:retweet"
268,"On Writing [sound Recording]—King, Stephen, 1947-
2000
Book on CD | cd-spoken 813.54 k54 zk2 2000b
items: 4 | circs: 424 | last circ: 1/2022
king stephen 1947,authorship king stephen 1947,king stephen 1947 authorship,authors american 20th century biogra... https://t.co/RXB70W3IoL",0,-1.3720770105034625,0.20228448139990218,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C1982954,"""sound recording"" -is:retweet"
269,"Baby's First Steps In Italian [sound Recording].
2001
Juvenile Book on CD | cd-language italian b115 2001
items: 2 | circs: 45 | last circ: 1/2021
english speakers italian language study and teaching early childhood,italian language study and teaching e... https://t.co/S02VWAwFMO",0,-1.3760113301229357,0.20165036163295022,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2551860,"""sound recording"" -is:retweet"
270,"""A Nightlife Residency, Architecture Posters, and Other Things I Liked This Week""  https://t.co/cy901OTj8m",0,-1.385856927374214,0.20006999858411492,106,https://app.quuu.co/r/qEx4R,"""sound recording"" -is:retweet"
271,"""A Nightlife Residency, Architecture Posters, and Other Things I Liked This Week""  https://t.co/S9dqfojnQs",0,-1.385856927374214,0.20006999858411492,106,https://buff.ly/3ogFtsX,"""sound recording"" -is:retweet"
272,"""A Nightlife Residency, Architecture Posters, and Other Things I Liked This Week""  https://t.co/LnXrZ5SMuK",0,-1.385856927374214,0.20006999858411492,106,https://bit.ly/32TIrw2,"""sound recording"" -is:retweet"
273,This Month in Digital Music Libraries - March 2022 https://t.co/RWc97p9u1C featuring    and  https://t.co/9BgqiKLP35,0,-1.3973323435686844,0.19823976949794822,116,https://buff.ly/3NfAYK5,"""music library"" -is:retweet"
274,". - ""We provide the highest quality photo booth equipment, with touch screens, external monitors, HD video, Digital SLR Cameras, Marryoke Video, and HQ Sound recording. Perfect for your fun &amp; elegant Wedding, Party or Corporate event."" https://t.co/wgBOutA5Ei https://t.co/EGb4HfUgaE",0,-1.412433155025257,0.19585056757381172,287,https://www.weddingvenuesinsomerset.co.uk/photobooth-hire-in-somerset,"""sound recording"" -is:retweet"
275,Biographer of 'Rainbow' George and Peter Cook bids to preserve tapes https://t.co/mlmfnRLfK7,0,-1.4149783438360006,0.19545002812092405,92,https://www.hamhigh.co.uk/lifestyle/heritage/rainbow-george-sound-archive-preservation-bid-8697616,"""sound archive"" -is:retweet"
276,"The Vendetta Defense [sound Recording]—Scottoline, Lisa.
2001
Book on CD | cdw 00675a
items: 2 | circs: 279 | last circ: 9/2021
italian americans fiction,trials murder fiction,homing pigeons fiction,women lawyers fiction,vendetta fiction,philadelphia pa... https://t.co/uIc6TvOLOL",0,-1.4418813715483496,0.1912541764589387,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C1881849,"""sound recording"" -is:retweet"
277,"The Dark Tower [sound Recording]—King, Stephen, 1947-
2004
Book on CD | cdw 02726
items: 2 | circs: 197 | last circ: 10/2021
roland fictitious character king fiction,new york n y fiction,maine fiction
https://t.co/lINe4jLUeL",0,-1.4702907192886383,0.18689843009009885,224,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2607005,"""sound recording"" -is:retweet"
278,"in the last sentence I'm referring (once again) to the amazing (and awful) Ear Phonautograph, a sound recording machine made out of a human ear. For more info I highly recommend this paper by  https://t.co/vExhfWjGEW https://t.co/XtxnvOq6Vr",0,-1.4879710697229476,0.18422645406381746,240,http://journal.sciencemuseum.org.uk/browse/issue-12/writing-sound-with-a-human-ear/,"""sound recording"" -is:retweet"
279,"Darkly Dreaming Dexter [sound Recording]—Lindsay, Jeffry P.
2004
Book on CD | cdw 02201
items: 4 | circs: 389 | last circ: 4/2021
morgan dexter fictitious character fiction,serial murderers fiction,serial murders fiction,vigilantes fiction
https://t.co/WOaM61bhyr",0,-1.529636587202167,0.17804686363774633,263,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2391847,"""sound recording"" -is:retweet"
280,"Metro Girl [sound Recording]—Evanovich, Janet.
2004
Book on CD | cdw 02375a
items: 5 | circs: 440 | last circ: 7/2021
automobile racing fiction
https://t.co/cl424zXiIh",0,-1.529636587202167,0.17804686363774633,167,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2507803,"""sound recording"" -is:retweet"
281,"In the Leafy Treetops : Children’s Songbook

ldsmusic
https://t.co/VdNBg81wR8",0,-1.5337145005401167,0.17745085992398904,77,https://www.churchofjesuschrist.org/music/library/childrens-songbook/in-the-leafy-treetops?lang=eng,"""music library"" -is:retweet"
282," discussed the recent corruption news involving senior soldiers in Iran.
... https://t.co/ZDCeg0pJVT",0,-1.5339986579014904,0.177409387533784,100,https://www.iramcenter.org/en/the-leaked-audio-file-and-debates-over-corruption-in-iran/?send_cookie_permissions=OK,"""audio file"" -is:retweet"
283,Looking for the sample code in rust of sound recording through microphone for the Windows platform [closed] https://t.co/RQPYfh81WU rust,0,-1.5437822764905853,0.17598611559811636,136,https://ift.tt/z7kDEqJ,"""sound recording"" -is:retweet"
284,"  ETs are Gods Angels. In Matt 22:25-30. Point about after we finish our lives how we become Angels! God&amp;Angels love music. Through out Isaiah God tells Israel2sing.
https://t.co/L24zyncQTU this is a song written in 1800s about UFOs.   ",0,-1.552025201838393,0.17479395854618496,240,https://www.churchofjesuschrist.org/music/library/hymns/the-spirit-of-god?lang=eng,"""music library"" -is:retweet"
285,"As if by Magic this HarryPotterBookNight you can read Harry Potter however you wish:
For physical Books: https://t.co/oLusey09fA
For physical audiobooks: https://t.co/yEUVZHrDNn
For : https://t.co/F8BKNUjQRb
For : https://t.co/s29hAeyP23
 https://t.co/cfVsArJlGH",0,-1.5661487584663332,0.17276610993342667,262,"https://tinyurl.com/2p9fz9hj, https://tinyurl.com/4jxvb9hf, https://tinyurl.com/2p8uxxsy, https://tinyurl.com/5c5eyrkb","""sound recording"" -is:retweet"
286,"  I have one of these that helps with sound proofing a bit. This also works with egg crate foam and a cardboard box if you happen to have those things!

https://t.co/ko1SC2E58N",0,-1.591750971329144,0.1691376901299809,176,https://reverb.com/item/29697380-pyle-psib27-portable-sound-recording-booth-box-and-isolation-filter-cube?utm_source=google&utm_medium=cpc&utm_campaign=12293041879&utm_content=campaignid=12293041879_adgroupid=114838722142_productpartitionid=1170763577959=merchantid=503219785_productid=29697380_keyword=_device=m_adposition=_matchtype=_creative=497393521577&gclid=Cj0KCQiApL2QBhC8ARIsAGMm-KHkHzYnuSut3jrPvVmD5bAVEW2fy6MeV5XHLDFMEG7g6Ej3m1vDb4oaAp2FEALw_wcB,"""sound recording"" -is:retweet"
287,"Melco N10/2 digital music library -   'Outstanding Product' 

""...it’s hard to argue with the value it brings to ‘digital’ systems. This, plus its slick interface and clever metadata handling, makes it a sophisticated digital front-end""  

https://t.co/y9E4xaOOED https://t.co/DUpHFj8Z1a",0,-1.594713644125136,0.16872175335192102,287,https://melco-audio.com/wp-content/uploads/2022/03/HFN-Apr-Melco-N10_2_Reprint-1.pdf,"""music library"" -is:retweet"
288,"14 Mar 22
Daily news brief | Afghanistan 

 Taliban collected more than 15,000 pieces of equipment.
https://t.co/SHIkjncJuT
 Taliban imposed new restrictions in Herat.
https://t.co/keViAcnZQy
 Muttaqi calls on the development of relations.
https://t.co/97zbOHwr1x https://t.co/4ti7tlpvMx",0,-1.6153549945217622,0.16584646982710624,287,"https://tolonews.com/index.php/afghanistan-177089, https://www.etilaatroz.com/138258/prohibition-of-make-up-and-sound-recording-and-coverage-restrictions-what-is-going-on-at-herat-university/, https://www.bbc.com/persian/afghanistan-60727517","""sound recording"" -is:retweet"
289,"Amethyst [sound Recording]—Snelling, Lauraine.
2006
Book on CD | cdw 04369
items: 2 | circs: 144 | last circ: 4/2021
women pioneers fiction,medora n d fiction
https://t.co/NAah5KlShu",0,-1.637926347395796,0.16274742236578238,182,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2700481,"""sound recording"" -is:retweet"
290,"48 Days To The Work You Love [sound Recording]—Miller, Dan, 1937-
2006
Book on CD | cd-spoken 650.1 m647 2006
items: 2 | circs: 288 | last circ: 4/2021
job hunting,vocational guidance,success in business
https://t.co/vD4CBUUvGa",0,-1.6833171479113558,0.15665672328705632,227,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2693255,"""sound recording"" -is:retweet"
291,"A Past Towards the Future. That is what this week's WeeklyTopPicks newsletter is all about.  In this week's newsletter, we have discussed the evolution of sound recording, common mistakes made in lyric writing, and other interesting industry stories. 
https://t.co/6jATn6U8MQ https://t.co/7fBIZ2MiPb",0,-1.795952779259633,0.1423444448958964,299,https://buff.ly/3zSYp5J,"""sound recording"" -is:retweet"
292,"Tunedge is proud to announce its partnership with Concord Music, a world leader in publishing, sound recording, and theatrical performing rights.

This chilling re-imagination of the Rodgers &amp; Hammerstein classic “Getting to Know You” has to be heard to

https://t.co/JbMOZgFbJl https://t.co/jvVV6KrhHC",0,-1.8513643430183295,0.1357127870796344,306,https://news.tunedge.com/tunedge-partners-with-concord-music-to-produce-a-chilling-getting-to-know-you/,"""sound recording"" -is:retweet"
293,foo_dsp_TripleStereo ~ Convert 2 To 3 Channels https://t.co/v5frIF4rIo,0,-1.8611077500838649,0.13457398690331546,70,http://audio-file.org/2022/02/18/foo_dsp_triplestereo-convert-2-to-3-channels/,"""audio file"" -is:retweet"
294,"Happy 87th birthday to trumpeter, producer, and philanthropist ! https://t.co/NZLRJBwMj8 trumpet",0,-1.8633838036255423,0.13430912939700498,96,https://okt.to/Fw7xy1,"""sheet music"" -is:retweet"
295,"Kill Me [sound Recording]—White, Stephen, 1951-
2005
Book on CD | cdw 03398
items: 2 | circs: 115 | last circ: 3/2021
terminally ill fiction,euthanasia fiction
https://t.co/qmmYRD0tdt",0,-1.883878783424679,0.13194398340823785,183,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2757581,"""sound recording"" -is:retweet"
296,"in one week, , for whom I chaotically produce and shred, will be releasing our take on 's deja vu. plz pre-save it with the link below so it'll be hot and ready on Friday, waiting in ur music library :-)
https://t.co/JD7V24Q5L7 https://t.co/pO3c9J4h4l",0,-1.9188053455761436,0.12799484503811437,251,https://share.amuse.io/track/emily-the-band-deja-vu,"""music library"" -is:retweet"
297,"Happy birthday, Johnny Cash! The Man in Black was born on this date in 1932. https://t.co/Hivzqul1hQ vocal guitar",0,-1.9404630866150123,0.12559699041986047,113,https://okt.to/uIq7DX,"""sheet music"" -is:retweet"
298,"Summer [sound Recording]—Kingsbury, Karen.
2007
Book on CD | cdw 05024
items: 3 | circs: 213 | last circ: 8/2021
faith fiction,man woman relationships fiction,families fiction,friendship fiction
https://t.co/b8FEdGKBnN",0,-2.0054962190780934,0.11862706096962879,218,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2779445,"""sound recording"" -is:retweet"
299,"Snow Flower And The Secret Fan [sound Recording] : A Novel—See, Lisa.
2005
Book on CD | cdw 03920
items: 2 | circs: 193 | last circ: 6/2021
reminiscing in old age fiction,female friendship fiction,women china fiction,china women fiction,married women fi... https://t.co/1BAUamA3mN",0,-2.015317946097638,0.11760399379936831,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2612147,"""sound recording"" -is:retweet"
300,"On Fri Feb 11 at 1pm ET, join , the Seal River Watershed Alliance, and Audubon's  to learn about a birdsong project that combines Indigenous knowledge with new sound recording tech to better understand the birds of the Watershed. RSVP: https://t.co/LW1DUu09SF https://t.co/mX4tSNWsL3",0,-2.0323664753537027,0.1158463131546766,283,https://bit.ly/3uxj9iB,"""sound recording"" -is:retweet"
301,Does a record label have an obligation to exploit a sound recording after acquiring and assignment of copyright? Hebden v Domino Recording Company Ltd [2022] EWHC 74 (IPEC) (19 January 2022) https://t.co/v2jm1chCly,0,-2.043145836578111,0.11474679059002534,214,http://www.bailii.org/ew/cases/EWHC/IPEC/2022/74.html,"""sound recording"" -is:retweet"
302," ""Calm down"" streams go 



https://t.co/a5NKMwFyTE",0,-2.1076724396278346,0.10835333419020719,51,https://bit.ly/2UKaXJj,"""audio file"" -is:retweet"
303,"Friedrich Hayek speaking to the Institute for Humane Studies, June 10, 1977 https://t.co/Eu0IJjxMUu",0,-2.1374449834639426,0.10551028358990124,99,https://digitalcollections.hoover.org/objects/53226/meeting-of-the-institute-for-humane-studies-sound-recording?ctx=b76a97be53bce7f423b7e43f818a49c1d80fe317&idx=21,"""sound recording"" -is:retweet"
304,"Happy birthday to Fats Domino, born on this date in 1928! https://t.co/YqhltC2Uh5 vocal piano choral",0,-2.137999735260193,0.1054579387572056,100,https://okt.to/fle2R4,"""sheet music"" -is:retweet"
305,Cafago Fitness Soldering Iron Chainsaw Meter Microphone Multicolored Cafago Selection for This Week From Sound Recording to Fitness Written by Atika2022.03.17. Cafago has just sent us some interesting products that are not only useful but also available… https://t.co/stHMWMu6Kq,0,-2.1446382207560686,0.10483332511725371,278,https://www.gearxnews.com/2022/03/17/cafago-fitness-soldering-iron-chainsaw-meter-microphone-multicolored-cafago-selection-for-this-week-from-sound-recording-to-fitness-written-by-atika2022-03-17-cafago-has-just-sent-us-some-interestin/,"""sound recording"" -is:retweet"
306, Universal own it. https://t.co/WnwkVVasyh,0,-2.2038211284263887,0.09940787494232924,42,https://www.umusicpub.com/au/News/2013/Aug/Peter-Allen_National-Film-and-Sound-Archive-of-Australia.aspx,"""sound archive"" -is:retweet"
307,"The Last Juror [sound Recording]—Grisham, John
2004
Book on CD | cdw 2041a
items: 2 | circs: 390 | last circ: 8/2021
revenge fiction,ex convicts mississippi fiction,mississippi ex convicts fiction,jurors mississippi fiction,mississippi jurors fiction,dr... https://t.co/Tya7X1NvXZ",0,-2.231483805203597,0.09695864474770634,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2190216,"""sound recording"" -is:retweet"
308,Coming soon! Choral arrangements of We Don’t Talk About Bruno and other Encanto favorites: https://t.co/37cWzeQLVI Encantomusic choir,0,-2.25882502012704,0.09459095041856706,133,https://okt.to/TjaKhV,"""sheet music"" -is:retweet"
309,"Hot Six / [sound Recording]—Evanovich, Janet.
2000
Book on CD | cdw 00957
items: 3 | circs: 567 | last circ: 8/2021
plum stephanie fictitious character fiction,women detectives new jersey trenton fiction,trenton women detectives new jersey fiction,new j... https://t.co/XBvJMNK6O4",0,-2.268337037559479,0.09377944342857518,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C1948971,"""sound recording"" -is:retweet"
310,"Reading Jackie [sound Recording] : [her Autobiography In Books]—Kuhn, William M.
2010
Book on CD | cd-spoken 070.51092 o58 zk 2010
items: 5 | circs: 258 | last circ: 9/2021
onassis jacqueline kennedy 1929 1994,book editors united states biography,editor... https://t.co/NeJsJhS2gp",0,-2.3040339122291282,0.09078942472915558,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2616655,"""sound recording"" -is:retweet"
311," Popcorn Popping, but also We Are Different, both for the message and for the calypso rhythm. https://t.co/XXE5L0RFiU",0,-2.4160462998063754,0.08195724161087363,117,https://www.churchofjesuschrist.org/music/library/childrens-songbook/we-are-different?lang=eng,"""music library"" -is:retweet"
312," Comment in image from https://t.co/a5yz6TtcZv that links to article about research in which ""10-minute sound recording of a user typing English text using a keyboard and recovering up
to 96% of typed characters'.
Paper: https://t.co/79Efg0otzR https://t.co/3ph9BADXXv",0,-2.4593953974981213,0.07875419110186788,268,"https://news.ycombinator.com/item?id=7448976, http://www.cs.berkeley.edu/~tygar/papers/Keyboard_Acoustic_Emanations_Revisited/tiss.preprint.pdf","""sound recording"" -is:retweet"
313,"In this week’s DesignEdit from ; fun ceramic vessels by Raawii and Omar Sosa, architecture posters by , and a nightclub residency  https://t.co/wMQ2Rl0KsT",0,-2.581837319194595,0.070316526592042,154,https://bit.ly/3rZyqWH,"""sound recording"" -is:retweet"
