tweet,Target,Source
"I didn’t get to do an Archive30 tweet yesterday so here’s a wash &amp; go tweet. 
 The Digital Archive has mystery items pages for people, places, things, and squiggly signatures. ArchiveMystery DigitalArchives
 https://t.co/O36TfFc41S https://t.co/QyBgwFmZ0u",0,max feats 100 test
"The TIKTAALIK Mic+ high-tech microphone https://t.co/gXFy25Zawd Ideal for content creation at home and on the go, it also boasts noise reduction. wearabletech https://t.co/krIIANrJVp",0,max feats 100 test
"Step In Time On A Music History Tour
 

 Round-off your BankHoliday weekend in peaceful fashion on the Beatlemania! walking tour – in search of TheBeatles in London from 1961-1965. Book here: https://t.co/QEbk982pVY BankHolidayWeekend LetsDoLondon https://t.co/525gOmuNGl",0,max feats 100 test
"Indigenous Music Library Assistant (YCW)
 https://t.co/Al9OCO2arO",0,max feats 100 test
Saturday Rewind check out the amazing interview with Jennah in Stargazer Music Magazine  https://t.co/s20h4OwzZT,0,max feats 100 test
"T Is For Trespass [sound Recording]—Grafton, Sue.
 2007
 Book on CD | cdw 05394
 items: 10 | circs: 981 | last circ: 12/2021
 millhone kinsey fictitious character 1950 fiction,california women private investigators fiction,women private investigators califo... https://t.co/iiQwI0ucyv",0,max feats 100 test
- Music History on The DJ Kam Show https://t.co/JHYxEDGAHS,0,max feats 100 test
"Exciting news — and Urban Visualisation Lab is coming soon to Architecture and Music Library.
 

 We apologise for the noise from the construction!  
 

 If you'd like a different study space, find more at https://t.co/uT7Mw1LkI9
 

 UQ UQNews UQLife UniOfQld UQLibrary https://t.co/DWj7LLRCVo",0,max feats 100 test
"The COVIDCalls digital archive is live and the work is ongoing--I hope you will consider contributing to our campaign to fund its completion. Every contribution goes directly to early career scholars working on the archive--thanks!!
 https://t.co/tj1445Vq44",0,max feats 100 test
Robot piano plays black MIDI file Rush E - “the world’s hardest piano song” - then goes up in smoke https://t.co/UmJk5aUeP1 https://t.co/YX2HMZCZmS,0,max feats 100 test
"From coffee and chocolate to music history, we took an exclusive tour of ""The Classic City"" this morning. https://t.co/h4D1BUl0ul",0,max feats 100 test
OpenBroadcaster Player ~ Broadcast Your Stream https://t.co/x7oRe22fNO,0,max feats 100 test
"This is one SA Music Magazine that writes exclusively about Emerging artists. Please support it by reading it's fresh content. Thank you Mzansi
 SHEIN Only Fans Drip Accounting
  https://t.co/qnkxJEtkDD",0,max feats 100 test
"Our Marathon: The Boston Bombing Digital Archive features stories, images, and reflections on the 2013 Boston Marathon bombings and their aftermath. Sharing again as various people in and around the city mark OneBostonDay in different ways. https://t.co/mMAFeaVRvO",0,max feats 100 test
"The National Film and Sound Archive is currently bringing together stories of some of the women who contributed to Australian television production from the 1950s to the 1980s in a wonderful five-part series. You can read it here: 
 

 https://t.co/7w64pFdFTU",0,max feats 100 test
PS Be proud and loud about your wonderful digital archive at https://t.co/NQyCTAnG6o,0,max feats 100 test
"Still not sure about WrestleTalk Magazine? Let Oli from explain why you should get your digital edition today for the bargain price of £1 (and subscribe to receive future issues seven days early).
 Order your copy today from https://t.co/rPUNoBK8LP https://t.co/vQieN8qII5",0,max feats 100 test
Music research https://t.co/soJd42cb3S,0,max feats 100 test
"Are you caught up on our most recent issue? We have a brand new one coming next week, so catch up this weekend!
 

 https://t.co/MxiujMgzZ6 https://t.co/R4zHfjqKqG",0,max feats 100 test
https://t.co/fVTXcY577s I read this in college it was pretty good. lots of interviews with residents.,0,max feats 100 test
"As the pandemic sent the nation into a lockdown, historians turned to the internet to compile a digital archive to document the times: https://t.co/dSJsDI2jpx",0,max feats 100 test
"PhD Funding to study Black &amp; Indigenous Collectors in the Material &amp; Digital Archive under the co-supervision of Dr Emily Senior &amp; Dr Sarah Thomas. 
 This collaborative doctoral award with is funded by 
 Deadline: 2 May 
 https://t.co/EYJD3BjHEL https://t.co/udSwtDQm4Y",0,max feats 100 test
“It’s Amazing” by Brian Shapiro Band – IndiePulse Music Magazine https://t.co/mGZ3NRSR5R,0,max feats 100 test
"""Archival Intimacies: Queering South/East Asian Diasporas"" presented by , , , South Asian American Digital Archive (SAADA), and is currently on exhibit at both ONE Archives &amp; USC Pacific Asia Museum.https://t.co/jYigg67oon USC https://t.co/j8lwGHpiIp",0,max feats 100 test
"The number is a Copyright office catalog number. This would be the copyright filing for the musical work (composition), but not for a sound recording. Scans of pre-1978 copyright filing catalogs are here https://t.co/0Fm8DYu6Wg",0,max feats 100 test
"Marlon Hoffman Band Recording New Material, Performing at Earth Day 2022, Calabasas, Calif. Sat, April 16, 2-4pm – IndiePulse Music Magazine https://t.co/A9yH5xuCYZ",0,max feats 100 test
"Applications open for VOW's SharingHistoryInitiative on May 1st!
 

 The initiative offers free teaching resources and free sets of the latest Voice of Witness oral history books.
 

 Learn more:
 

 https://t.co/9Wd1oSHvY0",0,max feats 100 test
"Popular music, culture and commerce. Latest book is on SELLING OUT!
 

 https://t.co/upgxnU2FQj",0,max feats 100 test
About 6 hours remaining on the auction for the first ever music collectible by Chicago's own Eddy Ibarra aka Ed Nine! I've been a fan of Ed's music for years and this is an amazing way to support his music and own a piece of Chicago music history. https://t.co/EMC93Tq6Ya,0,max feats 100 test
"April 21: CCRMAlite Spring Concerts 1 | CCRMA presents two concerts of recent works by students, staff, faculty, and alums | Free and Open to the Public | In Person &amp; Streaming
 

 CCRMA 660 Lomita Dr, Stanford, CA 94305
 

 https://t.co/YoD3uIpENI
 

 art music culture bayimproviser",0,max feats 100 test
"Scholars, you've done a great job creating new knowledge! Is it preserved for posterity? Ask your library or publisher if they participate in the CLOCKSS digital archive and community: https://t.co/AAi2rVvPcL",0,max feats 100 test
"Today we reached 15 million downloads in our institutional repository, ScholarWorks! This digital archive preserves and showcases research, scholarly and creative output of our WMU community. https://t.co/Q0EZiZj5G5 https://t.co/ASARSHCkXt",0,max feats 100 test
Anyone looking to do a deeper dive into should check out the early catalogs we have of the company here at USU. We’ve got a digital archive here. https://t.co/SLWFlkZtVc,0,max feats 100 test
Thanks WSBA Morning News with Gary Sutton for including us in your Give Local York Spotlight series.Ted talks about Riverkeepers &amp; how your donation on May 6 during GiveLocalYork can help us take action to address water quality issues in our watershed. https://t.co/KA4j0ha7Qr,0,max feats 100 test
Talking to Justin Bond (Bond’s Nightclub) &amp; Jez Collins (Birmingham Music Archive) – Brum as F*ck https://t.co/y78RH6F2If,0,max feats 100 test
"Tobera Project &amp; UCSC partners unveiled their newest digital archive celebrating Filipino heritage. Tobera Project founder, Roy Recio, Jr. discusses his family’s story and how he came to the history of farmworkers in Watsonville. Listen now: https://t.co/sEtIUK1SAE via",0,max feats 100 test
Little Known Music History Fact: “I’ll Always Love My Mama” https://t.co/8Zrtb5q92L https://t.co/Mek2NJOsZp,0,max feats 100 test
Ambient Music History https://t.co/ury2NdD6iX,0,max feats 100 test
"Want to see all the digitized diaries in our New England's Hidden Histories project at a glance? One of the neat things about our new digital archive is that you can search by document genre: https://t.co/AyDONJMBXY
 

  DigitalHumanities OnlineLearning https://t.co/niCKimKzGv",0,max feats 100 test
"Be sure to check out our Unboxing of the SQ5 Digital Mixer from . Built for professionals with demanding live sound, recording and streaming applications, the SQ-5 gives you unrivaled power and audio fidelity. https://t.co/2Yrc3hcNE1",0,max feats 100 test
"How to save audio file of twitter spaces?
 https://t.co/hQOZpFeFhj",0,max feats 100 test
"Awwww yeah! Just added this one to my music library! ""Something's about to go down"" by Anti Up https://t.co/7TYl0CJR0C EDM EDMlife",0,max feats 100 test
"Andy Vermaut shares:Trying to find a song: Looked all over music library's and can't find this song anywhere. I'm pretty sure it's just called 'Dragonfly', not a recent song and it's sung by a sole… https://t.co/pVPqz30WV4 Thank you. AndyVermaut RiseUp MusicIsLoveWithVibes",0,max feats 100 test
"Oscar Wilde's gothic classic, The Picture of Dorian Gray, brilliantly showcases the price one pays for eternal youth and beauty.
 

 You can buy and mint an NFT featuring a text excerpt from Wilde's masterpiece, along with an audio file and artwork.
 

 https://t.co/wSMrLAYpu6",0,max feats 100 test
"Looking for a Mothers' Day Gift? 
 Visit https://t.co/bByyDb78Jj
 

 book fiction gift giftideas Parents family sisterhood sisters selfhelp hobby craft Happiness RomanceBooks romancenovels books readers nonfiction thrillerbooks fun MothersDay music History https://t.co/BM0ZXHYHAs",0,max feats 100 test
Knut I. Merødningen Announces Two New Albums ‘Beginnings’ &amp; “Vibrations of Existence” – IndiePulse Music Magazine https://t.co/UwUZubjfdB,0,max feats 100 test
"Check this out | The Independent Music Magazine:: Exclusive Interview with ""Tyde"" - https://t.co/HM09mCA18J",0,max feats 100 test
Credit to Malthouse for starting to build up their digital archive! https://t.co/R5kLSotMBl,0,max feats 100 test
"The Special EU Programmes Body (SEUPB) recently launched a new online digital archive which documents the EU’s investment in supporting the on-going peace process, since the early ceasefires of 1994/1995.
  
 

 https://t.co/A2TdVqSlMz",0,max feats 100 test
"""on two-thirds of the world's mobile devices...""Millions of Android users at risk of attack...widespread security issue [allows] device’s camera and microphone by using a malformed audio file...  
 securitybreach https://t.co/QlbWp3oudQ",0,max feats 100 test
"Back in 2020 we were super pleased to give a home to ‘Big Fall’, a digital painting by Penny Goring (). 
 

 Browse our digital archive of nearly 250 original works of art &amp; writing here: https://t.co/lcnIHLPCuQ https://t.co/e6YYe05Sb4",0,max feats 100 test
Just caught the end of what sounded like a fascinating discussion on start the week - have a look at the Digital Archive of Artists’ Publishing https://t.co/uzgBNq5vr1 - an online platform built to exchange and share artists’ publishing,0,max feats 100 test
"Develop new skills in Finance, Graphic Designing, Marketing, Music, Information Technology and in multiple subjects
 https://t.co/6o1gDpa74P
 Edufex lms onlinelearning cryptocurrency blockchaintechnology IEO ICO UpcomingIEO UpcomingICO blockchaintechnology https://t.co/U721HscQe3",0,max feats 100 test
VESSEL OF LIGHT release Foxy Lady Video – IndiePulse Music Magazine https://t.co/6WsNu3dNpB,0,max feats 100 test
Here's a selection of photos from last night's BBC Music Magazine Awards ceremony BBCMusicMagAwards22 https://t.co/bloJ2mRclX,0,max feats 100 test
"Go out and grab a copy of the latest issue of BBC Music Magazine ().
  There's a 4-page feature about the depth and breadth of our activity as an organisation in our 50th year!
  Huge thanks to for writing about us.
  https://t.co/yBswCDpzQ0",0,max feats 100 test
I'm on a call with someone who can get in contact with him. I'm an idiot. Here's the translated chapters: https://t.co/0G1wpXltiQ,0,max feats 100 test
"Otis Redding onstage. To read more about him, and many others, see: https://t.co/EXD0OaumZt nonfiction music History https://t.co/kTjEedAyZf",0,max feats 100 test
"Best USB Microphones For Mac Music, Voice and Sound Recording : https://t.co/XvtldO1byi https://t.co/uOR3TR8h2r",0,max feats 100 test
"Resistance &amp; Resilience, published by SocialSoundtrack, is an independent publication “amplifying Black music, culture, and art.” Give them a warm welcome as a CLMPMember!
 https://t.co/iXpoC3TqWm",0,max feats 100 test
"The April issue of is here: https://t.co/5rvd9PpOAC. We cover supplychain digitization, microfulfillment, Ukraine, analytics &amp; cost control. Our automotive section looks at compact vehicles, fleet challenges and the Forester. https://t.co/jv6bYA88OV",0,max feats 100 test
This digital collection page: https://t.co/B4q78kqxHU is a great primer on the Feather Book and includes info on its provenance &amp; how it came to mcgillrarebooks!,0,max feats 100 test
"Our digital archive includes a collection of video-recorded interviews. In each 15-minute video, a Huronia survivor reads through and responds to the records that had been kept on them through their institutionalization. 
 

 https://t.co/pPCWIDC9XS",0,max feats 100 test
"New artwork for sale! - ""Sheet Music, 1917"" - https://t.co/ggJElddWKO https://t.co/AkuLRY22Et",0,max feats 100 test
"Louisiana and Texas molded the Dirty South and the music of a generation 
 https://t.co/taQY5DNTqO",0,max feats 100 test
Angee Monroe’s single release is this Friday! – IndiePulse Music Magazine https://t.co/jwEonMpfTW,0,max feats 100 test
"Lost [sound Recording]—Robotham, Michael, 1960-
 2006
 Book on CD | cdw 3383
 items: 3 | circs: 229 | last circ: 7/2021
 england police london fiction,london police england fiction,police england london fiction,boys crimes against fiction,crimes against boy... https://t.co/pVB2kTSE07",0,max feats 100 test
"Have you checked out the digital archive exhibits from recently??
 The most recent projects center around rephotography of NDMU Drama’s production of As You Like It and the life story of Father John Griffin.
 

 Explore these exhibits here https://t.co/O7i7sXz2QP",0,max feats 100 test
Visit Music Library For Fusion Or Classic https://t.co/I7RCZR8A4B https://t.co/9mALoMnEsR,0,max feats 100 test
"Hip-Hop artist Nominated for BEST UNSIGNED ARTIST 2022 by UK's ""Electric Music Magazine."" Voting begins Monday 2/28
 

 ""DIRTY CORNERS: THE IKEBOY FREESTYLES VOL. 1"" also dropping on all platforms Monday 2/28. 
 

 All links x info https://t.co/bW8OJdaY8r https://t.co/q6APTPNHs3",0,max feats 100 test
"Learning to read music takes time and effort. There are no two ways about it, it’s a hard skill to learn, but a crucial one at that.
 

 Watch our animated guide here: https://t.co/KRljOjCsPd
 .
 .
 .
 .
 .
 musicstudent musiccomposition soundscapes classicalmusicians https://t.co/HHJbhFEboO",0,max feats 100 test
New Music Alert: Adafruit Music Library on Soundcloud https://t.co/D6ehVtbV6R,0,max feats 100 test
"New Work by Ukrainian Composer Silvestrov Premiered in Warsaw 
 Music Culture Warsaw 
 

  https://t.co/X75yxTR8kU",0,max feats 100 test
After Aida - Comedy &amp; Arias About the Retirement that Wasn’t https://t.co/qLqbxOBRXR art music culture livemusic concert event,0,max feats 100 test
"April 18: CCRMA presents a double-bill concert with Marcin Pietruszewski and Douglas McCausland | Free and Open to the Public | In Person and Streaming
 

 CCRMA 660 Lomita Dr, Stanford, CA 94305
 

 https://t.co/Ck63KEBje9
 

 art music culture BayImproviser",0,max feats 100 test
ICYMI interview w/Jess Kaiser for Florida Sound Archive! https://t.co/SLEEiWtuFK https://t.co/NTEnwgu7wW,0,max feats 100 test
Audio Archive: Listen to today's SD Public Utilities Commission meeting audio file https://t.co/b1pCC08TbR https://t.co/ik7fSLeGvl,0,max feats 100 test
"Live music + archive footage at GSFF22!
 

 Gerard Black () performs live to accompany a series of reels launched exactly a century ago by legendary Soviet documentary filmmaker Dziga Vertov.
 

 Tonight 20:45 // 
 

  : https://t.co/FX80XHlFMb https://t.co/d1BeGSTJZO",0,max feats 100 test
"The Watsonville digital archive honoring the first Filipino immigrants in California’s Pajaro Valley has been unveiled in the Santa Cruz Museum of Art &amp; History in the United States.  
 

 https://t.co/VTqxCPG9wl",0,max feats 100 test
"Step In Time On A Music History Tour
 

 The full schedule of public tours for May 2022… https://t.co/1YixOWcGjv MusicHistory LetsDoLondon tourguidelife",0,max feats 100 test
Your afternoons are always sorted once you tune in to VOMAfternooons with . Request for the songs that keep u going &amp; they get played btn 1&amp;2pm hr. Check in &amp; enjoy the most music &amp; information that makes u feel great. Stream https://t.co/DCoH6fvvJ3 &amp; https://t.co/QlHHMvu8pm,0,max feats 100 test
"Filipino history digital archive is unveiled at the Santa Cruz Museum of Art and History 
 https://t.co/clZsgC3OU4",0,max feats 100 test
"Put your radio on for the CarnivalShow tonight with 
 ! All the latest carnival news, music &amp; information you need...
 

 : 104.2FM
 : https://t.co/N0eOTIRhOr 
 : Weds 16th March 8pm
 : Text 07492 508010
 : Carnival.co.uk https://t.co/IxnI30my6a",0,max feats 100 test
"Our website on Global histories of peace and anti-nuclear activism is up, check it out as the next two years with the support of will upload online courses, oral histories, digital archive and our upcoming workshops: https://t.co/5K9LxhbDOO",0,max feats 100 test
"Be a part of history! 
 

 Participate in our Oral History Project, with our trusted partner PCI to update your contact information with the college and share a story from your time at RIC. 
 

 Learn more about the project and check out our FAQs! 
 https://t.co/oK2SvjtHDw",0,max feats 100 test
"RobertFrost became the first poet laureate of Vermont, in 1961. Listen to him read several of his works through the Green Mountain Digital Archive: https://t.co/5LjAsrxN18 NationalPoetryMonth https://t.co/uVkpD3UUnf",0,max feats 100 test
"The COVIDCalls digital archive is live! I hope you will explore the conversations--in audio, video, and transcript. In the months to come we will keep working on it.
 https://t.co/hXDjzXX1xQ",0,max feats 100 test
"What's an archive? What's a record? How do I look after them? What about my personal digital archive? 
 

 Not sure of the answers?
 

 Worry no further, our good friends have produced these short videos to help you (and us, let's be honest) https://t.co/nZB71zsZIP https://t.co/ISPonokmf2",0,max feats 100 test
ON THIS DAY IN MUSIC HISTORY: 4.28.22 https://t.co/ZWtTtdjOWw,0,max feats 100 test
"For Archive30 Why now browse some of the 47,000 stories in the World War 2 People's War digital archive at https://t.co/vm4sq6hq1z  There are 8 pages about Nursing and Medicine. https://t.co/8zAUxUzqCH",0,max feats 100 test
"Jameson brand showcases Nigerian music, culture at 2022 Abuja connect https://t.co/TRWU5WlGKl",0,max feats 100 test
"Online today: four issues of Golden Days from June, 1887. https://t.co/4JrtRqfilB https://t.co/nqXGmAiOzU",0,max feats 100 test
"Under Pamon’s leadership, Verzuz will continue its support of artists and the hip-hop and music culture. https://t.co/uHPjFEGgYQ",0,max feats 100 test
"Though we’re not a digital archive, we do provide a gateway to radical papers. Do add our website https://t.co/4QtNnENJNS.",0,max feats 100 test
"Bloodless [sound Recording]—Preston, Douglas J., author.
 2021
 Book on CD | cd-spoken fiction preston
 items: 10 | circs: 37 | last circ: 3/2022
 pendergast aloysius fictitious character fiction,united states federal bureau of investigation fiction,georgia... https://t.co/yFoCzriSHZ",0,max feats 100 test
How to Add Songs from Windows PC to iCloud Music Library https://t.co/ydsl4X0MBD,0,max feats 100 test
Watsonville is in the Heart launches digital archive https://t.co/0NaFINigu3,0,max feats 100 test
How to Create Music at Home with an Audio Interface – IndiePulse Music Magazine https://t.co/Ar5EhqsuEL,0,max feats 100 test
"April 22: Music in the Fault Zone - DeMarinis/Watkins/Polansky
 

 Holland Theater, Lisser Hall - Mills College 5000 MacArthur Blvd. Oakland, CA 94613
 

 https://t.co/9BU8VRzyCx
 

 The afternoon concert opens with the U.S premiere of a new version...
 

 art music culture BayImproviser",0,max feats 100 test
"Would you mind sharing this event with your followers? We're looking for local historians and enthusiasts who could help us build a digital archive of the oral histories of Chelston, Torbay. https://t.co/AGa7KVn6bN https://t.co/3ME3n6o95z",0,max feats 100 test
We are always glad when we are able to offer researchers new and unique DigitalArchive products. Now available from East View Cumhuriyet Digital Archive - Turkey's oldest secular daily. Ask for a free trial by following the link https://t.co/z6dZPMJqCK https://t.co/14LB2ELXRy,0,max feats 100 test
"Opportunity: Paid Summer Internship with 
 

 Are you interested in writing? Oral history interviews? Content creation? Consider contributing your skills to preserving the stories of Egypt's migrants!
 

 I'm happy to answer questions.
 https://t.co/KPsrVryeF6",0,max feats 100 test
"The Sibelius Monument is one of Helsinki's most important attractions.
 Find out more with Helsinki Guides:
 https://t.co/HpKRJXoRxY
 

 helsinkilove helsinkiguides Helsinki2022 Sibelius music culture
 Helsinki Finland FEG_QualifiedTouristGuides ReadyToGuide Tourism https://t.co/BeYQuEZvh5",0,max feats 100 test
"Junior Art, Music &amp; Information Technology Teacher at Summerhill Preparatory School, Midrand, Gauteng, South Africa. View the full advert at https://t.co/Jx78SMy4FO
 EducationJobs JobSeekersSA",0,max feats 100 test
"Celebrating 25 years of the international CEM conference, we are proud to bring you our special emissions monitoring supplement.
 Refresh yourself with the conference content, catch up with on-demand presentations, or simply dip into some industry news https://t.co/sEhcImwJW0 https://t.co/BtLPdbBn9v",0,max feats 100 test
And music history was made... https://t.co/ltZlqmdPdo,0,max feats 100 test
"Donate to the Digital Archive fundraising campaign! Their campaign has helped provide supplies such as groceries, free school lunches, internet access, &amp; educational workshops for Romani women! 
 

 https://t.co/WIatfJ6wKm",0,max feats 100 test
"We have partnered with designer extraordinaire Benny Andallo on his exclusive first-ever digital collection! 
 

 The drop goes live at 11am UTC (GMT +0) 27th April 2022. Drop links will be posted on here, our Discord and our Instagram.
 

 Good luck!
 

 https://t.co/J1Z2msXSgT
 

 sknups https://t.co/Z0cA3ZD5rF",0,max feats 100 test
